NP_963469.1,O59476.1,38.000,50,30,1,3,51,336,385,8.14e-04,31.6,50.00
NP_963469.1,C6A3Q6.1,37.255,51,31,1,3,52,337,387,0.003,30.0,49.02
NP_963469.1,Q5JJ31.1,46.154,26,11,1,13,35,172,197,0.30,24.6,65.38
NP_963469.1,P46214.2,46.154,26,11,1,13,35,172,197,0.34,24.3,65.38
NP_963469.1,O58792.1,46.154,26,11,1,13,35,172,197,0.35,24.3,65.38
NP_963469.1,Q9V072.1,46.154,26,11,1,13,35,172,197,0.37,24.3,65.38
NP_963470.1,Q9UZ14.1,37.423,652,355,17,1,630,1,621,1.13e-121,371,58.74
NP_963470.1,O58430.1,37.788,651,354,17,1,630,1,621,4.08e-121,369,58.37
NP_963470.1,Q5JGC8.1,36.834,657,353,19,1,630,1,622,2.55e-119,365,58.60
NP_963470.1,C6A1R1.1,36.489,655,357,18,1,630,1,621,2.92e-117,359,58.78
NP_963470.1,Q8U176.1,36.031,655,360,16,1,630,1,621,2.85e-116,357,57.56
NP_963470.1,B6YTH4.1,36.474,658,355,16,1,630,1,623,8.12e-116,355,55.93
NP_963470.1,C5A5J8.1,37.139,657,351,18,1,630,1,622,3.00e-115,354,57.69
NP_963470.1,Q5JIM2.1,30.986,71,46,2,523,590,342,412,0.003,36.2,60.56
NP_963470.1,Q8U4R3.2,39.394,33,18,1,518,548,117,149,5.3,25.8,63.64
NP_963471.1,Q8U2L5.1,48.750,80,37,1,3,78,4,83,7.12e-21,76.3,71.25
NP_963471.1,P59937.1,47.500,80,38,1,2,77,3,82,1.83e-20,75.1,70.00
NP_963471.1,C6A188.1,49.367,79,36,1,3,77,4,82,1.17e-19,73.2,70.89
NP_963471.1,C5A257.1,45.000,80,40,1,2,77,3,82,1.38e-18,70.5,68.75
NP_963471.1,Q5JJE4.1,51.562,64,27,1,3,62,4,67,1.69e-17,67.8,75.00
NP_963471.1,B6YSP2.1,46.250,80,39,1,2,77,3,82,2.63e-16,64.7,70.00
NP_963472.1,C6A1G2.1,40.230,87,51,1,1,86,1,87,8.31e-20,73.2,68.97
NP_963472.1,Q8U0M6.1,44.186,86,47,1,1,85,1,86,3.42e-19,71.2,67.44
NP_963472.1,Q9V112.1,43.023,86,48,1,1,85,1,86,6.50e-19,70.9,67.44
NP_963472.1,O74018.1,40.698,86,50,1,1,85,1,86,6.14e-18,68.2,67.44
NP_963472.1,P29160.1,38.272,81,50,0,5,85,7,87,4.65e-15,60.8,61.73
NP_963472.1,Q5JE35.1,39.506,81,49,0,5,85,7,87,4.60e-14,58.5,60.49
NP_963472.1,C5A206.1,39.506,81,49,0,5,85,7,87,8.27e-14,57.8,59.26
NP_963472.1,C5A7A4.1,50.000,18,9,0,50,67,109,126,0.37,25.0,77.78
NP_963472.1,Q5JFU6.1,55.556,18,8,0,50,67,109,126,0.37,25.0,77.78
NP_963473.1,P29157.1,26.230,122,82,4,8,121,16,137,9.32e-09,47.4,54.10
NP_963474.1,Q8U4N1.1,35.526,76,47,1,8,81,3,78,1.05e-08,44.7,55.26
NP_963474.1,C6A1R5.1,35.526,76,47,1,8,81,3,78,2.99e-08,43.5,51.32
NP_963474.1,Q5JE88.1,32.895,76,49,1,8,81,3,78,6.91e-08,42.7,51.32
NP_963474.1,P57671.1,30.263,76,51,1,8,81,3,78,8.09e-08,42.7,55.26
NP_963474.1,Q9V2M4.1,34.211,76,48,1,8,81,3,78,1.90e-07,41.6,52.63
NP_963474.1,B6YTH7.1,30.263,76,51,1,8,81,3,78,2.30e-07,41.2,52.63
NP_963474.1,C5A5J3.1,31.579,76,50,1,8,81,3,78,3.40e-06,38.5,51.32
NP_963475.1,Q8U2F9.1,59.259,189,75,2,1,187,1,189,1.01e-72,214,75.66
NP_963475.1,O58706.2,57.672,189,78,2,1,187,1,189,5.59e-64,192,75.66
NP_963475.1,C5A1N3.1,57.143,189,79,2,1,187,1,189,1.53e-63,191,74.60
NP_963475.1,Q9V0D2.1,57.672,189,78,2,1,187,1,189,1.92e-62,188,75.66
NP_963475.1,B6YSU2.1,58.201,189,77,2,1,187,1,189,1.05e-61,186,74.60
NP_963475.1,Q5JH43.1,55.026,189,83,2,1,187,1,189,1.24e-60,184,73.54
NP_963476.1,O59603.2,44.660,103,47,3,5,106,1,94,3.24e-18,69.7,57.28
NP_963476.1,Q8U475.1,44.554,101,46,4,5,104,1,92,6.72e-18,68.9,58.42
NP_963476.1,Q9UXZ2.1,44.660,103,47,3,5,106,1,94,1.49e-17,67.8,56.31
NP_963477.1,Q8U0L8.1,33.632,223,119,6,1,198,7,225,5.07e-27,100,52.47
NP_963477.1,Q5JIR5.1,33.005,203,116,5,15,198,24,225,1.81e-26,98.2,54.19
NP_963477.1,O59221.1,33.184,223,120,6,1,198,7,225,2.09e-26,98.2,53.36
NP_963477.1,Q9V120.1,32.735,223,121,6,1,198,7,225,9.37e-26,96.7,52.91
NP_963477.1,B6YSN1.1,36.364,33,21,0,41,73,46,78,0.47,26.2,57.58
NP_963477.1,C6A177.1,39.394,33,20,0,41,73,46,78,1.2,25.0,54.55
NP_963477.1,O59435.1,36.364,33,21,0,41,73,48,80,1.5,25.0,57.58
NP_963477.1,Q9V1V2.1,37.500,32,20,0,42,73,49,80,1.5,25.0,59.38
NP_963477.1,Q9HH82.1,45.833,24,13,0,50,73,57,80,1.6,25.0,62.50
NP_963477.1,C5A268.1,36.364,33,21,0,41,73,46,78,2.2,24.3,54.55
NP_963477.1,Q5JJG5.1,36.364,33,21,0,41,73,46,78,2.2,24.3,54.55
NP_963478.1,Q5JI74.1,30.075,266,142,6,1,228,12,271,1.31e-20,90.5,45.49
NP_963478.1,O59133.1,29.323,266,144,6,1,228,15,274,2.99e-20,89.4,46.24
NP_963478.1,C5A5B0.1,30.502,259,136,6,1,221,12,264,9.35e-20,87.8,45.17
NP_963478.1,Q9V0U0.1,28.958,259,140,6,1,221,15,267,4.99e-19,85.9,45.95
NP_963478.1,Q8U0W9.1,28.958,259,140,6,1,221,11,263,1.13e-18,84.7,45.95
NP_963478.1,C6A229.1,31.609,174,116,1,48,221,94,264,2.25e-16,77.4,49.43
NP_963479.1,Q8U4H3.1,55.682,352,151,3,9,355,32,383,1.91e-132,380,72.16
NP_963479.1,Q9V287.2,56.069,346,147,3,9,349,32,377,4.28e-132,380,72.83
NP_963479.1,O57940.1,55.780,346,148,3,9,349,35,380,1.05e-131,379,72.54
NP_963479.1,Q5JHS5.1,52.846,369,170,2,3,367,28,396,2.20e-131,378,70.19
NP_963479.1,C5A6P8.1,53.782,357,161,2,3,355,28,384,3.22e-131,377,71.15
NP_963479.1,B6YXR2.1,54.131,351,157,2,3,349,29,379,1.40e-129,374,72.36
NP_963479.1,Q9UWR2.1,32.743,113,54,5,109,214,16,113,1.83e-04,39.3,46.02
NP_963479.1,Q8U207.1,33.962,53,33,1,145,197,2,52,2.66e-04,38.1,58.49
NP_963479.1,O57853.1,29.134,127,59,6,104,214,2,113,0.001,37.0,44.09
NP_963479.1,B6YVU5.1,32.075,53,34,1,145,197,2,52,0.001,36.2,60.38
NP_963479.1,Q9V2G3.3,33.750,80,40,4,142,214,40,113,0.005,34.7,50.00
NP_963479.1,C6A2Q1.1,28.846,52,35,1,146,197,3,52,0.011,33.1,57.69
NP_963479.1,Q5JH68.1,26.415,53,37,1,145,197,2,52,0.019,32.3,56.60
NP_963479.1,Q8NKS6.1,54.545,22,10,0,144,165,59,80,0.066,31.2,86.36
NP_963479.1,O58221.2,54.545,22,10,0,144,165,53,74,0.066,31.2,86.36
NP_963479.1,Q9UYC6.1,54.545,22,10,0,144,165,63,84,0.069,31.2,86.36
NP_963479.1,C5A5D0.1,28.302,53,36,1,145,197,2,52,0.22,28.9,52.83
NP_963479.1,Q9UZN1.1,32.143,28,19,0,145,172,2,29,0.37,28.5,64.29
NP_963479.1,O58844.1,33.333,27,18,0,146,172,3,29,0.41,28.1,66.67
NP_963481.2,Q9V0G8.1,54.483,145,60,3,1,145,1,139,5.83e-47,146,69.66
NP_963481.2,O59041.1,53.793,145,61,3,1,145,1,139,1.17e-46,145,69.66
NP_963481.2,Q9UZC8.1,73.333,15,4,0,14,28,349,363,8.5,22.7,86.67
NP_963483.1,O74102.1,56.250,16,7,0,89,104,19,34,8.9,23.1,75.00
NP_963484.1,O58966.1,61.161,224,77,3,1,222,1,216,2.55e-98,281,77.23
NP_963484.1,Q9UZV4.1,61.161,224,77,3,1,222,1,216,3.46e-98,281,76.79
NP_963484.1,Q8U218.1,61.161,224,77,3,1,222,1,216,1.37e-97,280,76.79
NP_963484.1,Q5JF30.1,61.161,224,77,3,1,222,1,216,2.27e-97,279,75.89
NP_963494.1,O57705.2,76.786,56,13,0,1,56,1,56,3.94e-24,84.7,87.50
NP_963494.1,Q9UXS6.1,74.545,55,14,0,1,55,1,55,1.13e-23,83.6,89.09
NP_963495.1,Q8U003.1,36.774,155,82,5,2,146,4,152,1.05e-20,80.1,52.90
NP_963495.1,O59423.1,34.839,155,85,5,2,146,4,152,1.55e-18,74.3,51.61
NP_963495.1,Q9V1U0.1,36.111,144,81,4,8,146,15,152,1.81e-18,74.3,51.39
NP_963496.1,Q9V0N9.1,42.328,189,106,3,2,190,11,196,2.23e-39,130,62.96
NP_963496.1,B6YSW2.1,40.741,189,109,2,2,190,8,193,2.94e-39,130,62.43
NP_963496.1,C5A2D5.1,36.269,193,119,3,2,193,8,197,4.70e-39,129,64.25
NP_963496.1,Q9V247.1,39.583,192,112,3,2,192,7,195,1.78e-38,127,64.06
NP_963496.1,Q8U4C9.1,39.062,192,113,3,2,192,7,195,3.46e-38,127,63.02
NP_963496.1,C6A3R1.1,38.342,193,115,3,2,193,7,196,4.37e-38,126,64.77
NP_963496.1,Q5JDJ9.1,37.297,185,113,2,2,186,8,189,9.41e-38,126,61.08
NP_963496.1,O50110.1,39.683,189,111,3,2,190,11,196,2.30e-37,125,63.49
NP_963496.1,O57983.1,38.342,193,115,3,2,193,7,196,2.35e-37,124,64.25
NP_963496.1,B6YXV3.1,37.234,188,114,3,7,193,13,197,3.70e-36,122,64.89
NP_963496.1,C6A2V9.1,39.062,192,114,3,2,193,10,198,1.37e-35,120,58.85
NP_963496.1,Q8U125.1,38.919,185,110,3,2,186,11,192,2.28e-35,120,62.70
NP_963496.1,C5A7L1.1,35.979,189,118,3,2,190,11,196,2.73e-35,119,61.38
NP_963496.1,Q5JHL8.1,34.197,193,123,3,2,193,7,196,9.73e-35,118,64.25
NP_963496.1,Q9V122.1,30.000,200,122,7,3,193,38,228,6.33e-14,64.7,47.50
NP_963496.1,C6A459.1,28.718,195,131,6,3,193,38,228,5.09e-13,62.0,49.23
NP_963497.1,Q5JHP5.1,33.143,175,86,3,1,153,2,167,6.89e-27,95.5,53.14
NP_963497.1,B6YXU4.1,35.971,139,78,2,17,153,41,170,1.92e-26,94.7,61.87
NP_963497.1,C5A2D9.1,35.766,137,77,2,17,151,38,165,4.39e-26,93.6,59.85
NP_963497.1,Q9UY33.1,35.948,153,81,3,3,153,32,169,4.47e-26,93.6,58.17
NP_963497.1,O58033.1,36.691,139,76,2,17,153,41,169,2.97e-25,91.7,60.43
NP_963497.1,Q8U429.1,35.252,139,78,2,17,153,41,169,5.96e-23,85.5,58.27
NP_963497.1,O59397.1,40.000,30,18,0,25,54,255,284,1.2,25.4,56.67
NP_963498.1,C5A255.1,36.842,76,47,1,68,142,250,325,7.54e-10,52.0,59.21
NP_963498.1,Q7LWY0.1,35.526,76,48,1,68,142,250,325,9.12e-10,51.6,60.53
NP_963498.1,Q5JJE8.1,34.211,76,49,1,68,142,250,325,3.76e-09,49.7,59.21
NP_963498.1,O59357.1,31.579,76,51,1,68,142,250,325,2.07e-08,47.8,59.21
NP_963498.1,Q9V1A5.1,32.895,76,50,1,68,142,250,325,2.42e-08,47.4,59.21
NP_963498.1,Q8TH08.1,30.000,90,48,4,50,139,505,579,5.66e-06,40.8,50.00
NP_963499.1,Q9V0V2.1,28.051,549,286,17,58,537,117,625,1.55e-41,154,45.90
NP_963499.1,Q5JGH7.1,27.087,539,306,15,63,537,127,642,3.97e-41,153,46.38
NP_963499.1,O59147.1,27.140,549,295,16,58,537,117,629,6.76e-39,146,44.99
NP_963499.1,C5ZZZ3.1,26.043,599,328,19,23,537,77,644,7.63e-38,144,45.91
NP_963499.1,Q8U149.1,27.574,544,299,19,58,537,117,629,8.38e-37,140,47.06
NP_963499.1,Q9V0B9.1,29.412,51,32,1,61,111,39,85,8.0,25.0,45.10
NP_963499.1,O58698.1,29.412,51,32,1,61,111,39,85,9.8,25.0,45.10
NP_963500.1,Q9V196.1,45.860,157,65,5,8,161,3,142,8.26e-36,117,63.69
NP_963500.1,Q8U0E6.1,45.223,157,66,5,8,161,3,142,5.78e-35,115,64.97
NP_963500.1,Q5JJF6.1,45.223,157,66,4,8,161,3,142,9.84e-35,115,62.42
NP_963500.1,O59300.1,43.949,157,68,5,8,161,3,142,1.12e-34,115,63.69
NP_963501.1,B6YSS1.1,34.211,38,20,1,161,193,303,340,6.4,25.8,65.79
NP_963501.1,Q8U3E3.1,42.424,33,12,1,426,458,376,401,6.6,25.8,54.55
NP_963502.1,Q5JF49.1,37.708,541,261,10,5,537,9,481,1.05e-112,340,53.60
NP_963502.1,Q9V022.1,48.936,235,118,2,5,238,8,241,1.27e-68,225,64.26
NP_963502.1,Q9V022.1,37.131,237,141,6,308,537,245,480,2.09e-42,154,62.03
NP_963502.1,O58734.2,47.234,235,122,2,5,238,8,241,1.21e-66,219,63.83
NP_963502.1,O58734.2,36.709,237,142,6,308,537,245,480,1.86e-40,149,59.49
NP_963502.1,Q8U1C4.1,46.835,237,124,2,3,238,6,241,1.87e-66,219,63.71
NP_963502.1,Q8U1C4.1,35.593,236,145,6,308,537,245,479,4.20e-38,142,59.32
NP_963503.1,Q9V1G0.1,35.714,70,36,2,64,133,17,77,2.92e-07,44.3,42.86
NP_963503.1,O59410.1,35.714,70,36,2,64,133,17,77,2.98e-07,44.3,42.86
NP_963503.1,B6YW69.1,34.286,70,37,2,64,133,17,77,3.21e-06,41.2,42.86
NP_963503.1,Q8U082.1,34.286,70,37,2,64,133,17,77,5.04e-06,40.8,41.43
NP_963503.1,Q5JDL3.1,32.857,70,38,2,64,133,17,77,8.28e-06,40.0,42.86
NP_963503.1,Q5JE48.1,61.111,18,7,0,116,133,7,24,0.002,31.6,77.78
NP_963503.1,C5A500.1,61.111,18,7,0,116,133,7,24,0.002,31.6,77.78
NP_963503.1,Q5JET0.1,42.857,21,12,0,115,135,713,733,0.006,32.0,61.90
NP_963503.1,B6YT36.1,55.556,18,8,0,116,133,7,24,0.007,29.6,77.78
NP_963503.1,Q9V0E3.1,55.556,18,8,0,116,133,7,24,0.011,29.3,72.22
NP_963503.1,Q8U1R4.1,55.556,18,8,0,116,133,7,24,0.013,28.9,72.22
NP_963503.1,P81409.2,42.857,21,12,0,115,135,702,722,0.018,30.4,61.90
NP_963503.1,Q9V2F4.1,42.857,21,12,0,115,135,704,724,0.038,29.6,57.14
NP_963503.1,O57861.2,42.857,21,12,0,115,135,701,721,0.043,29.6,57.14
NP_963503.1,C6A1Z6.1,50.000,18,9,0,116,133,7,24,0.073,26.9,66.67
NP_963503.1,C5A5D0.1,34.146,41,18,2,106,138,118,157,0.12,27.7,51.22
NP_963503.1,Q5JH68.1,40.000,30,10,1,117,138,128,157,0.30,26.6,46.67
NP_963504.1,O58035.1,34.476,496,267,9,4,478,412,870,3.75e-81,266,55.85
NP_963504.1,Q8U425.1,34.483,493,267,8,4,477,412,867,1.17e-79,263,56.19
NP_963504.1,Q9UY36.1,37.292,421,217,5,4,413,412,796,6.17e-79,261,57.24
NP_963504.1,Q5JIL7.1,33.188,458,250,7,4,441,412,833,9.45e-74,246,55.90
NP_963504.1,O57848.1,26.493,268,135,7,97,363,5,211,4.10e-18,79.3,43.28
NP_963504.1,O57734.1,26.037,434,236,18,97,496,2,384,6.52e-17,78.6,44.24
NP_963506.1,Q8U4M2.1,30.769,52,27,1,313,364,7,49,8.4,24.3,38.46
NP_963511.1,B6YT34.1,50.000,60,29,1,7,65,6,65,1.31e-17,65.5,68.33
NP_963511.1,Q9UXZ3.1,50.000,60,29,1,7,65,6,65,2.70e-17,64.7,70.00
NP_963511.1,C5A6X9.1,50.000,60,29,1,7,65,6,65,4.28e-17,64.3,68.33
NP_963511.1,Q5JE50.1,48.333,60,30,1,7,65,6,65,5.16e-17,63.9,68.33
NP_963511.1,P58078.1,48.333,60,30,1,7,65,6,65,1.31e-16,63.2,68.33
NP_963511.1,Q8U474.1,50.000,58,28,1,9,65,6,63,3.38e-16,62.0,68.97
NP_963511.1,Q9V201.1,43.750,32,16,2,20,49,7,38,5.5,20.4,56.25
NP_963511.1,Q5JDM8.1,43.750,32,16,2,20,49,7,38,6.4,20.0,56.25
NP_963511.1,O74105.2,40.625,32,17,2,20,49,7,38,8.7,19.6,56.25
NP_963512.1,C5A355.1,38.272,81,49,1,1,80,10,90,6.16e-12,52.4,61.73
NP_963512.1,B6YVN3.1,37.037,81,50,1,1,80,10,90,1.35e-10,48.9,60.49
NP_963512.1,Q9V2P6.1,37.037,81,50,1,1,80,10,90,1.92e-10,48.5,60.49
NP_963512.1,Q5JFE1.1,37.037,81,50,1,1,80,10,90,2.02e-10,48.5,60.49
NP_963512.1,P58748.1,34.568,81,52,1,1,80,10,90,2.57e-09,45.8,61.73
NP_963512.1,Q8TZM5.1,44.898,49,27,0,1,49,10,58,3.64e-07,40.4,67.35
NP_963513.1,Q9UY11.1,60.000,15,6,0,28,42,362,376,0.34,25.8,80.00
NP_963515.1,Q5JI38.1,27.059,255,153,12,36,266,20,265,2.11e-11,59.3,44.71
NP_963517.1,O58721.1,42.105,38,20,2,9,45,266,302,1.6,26.2,60.53
NP_963517.1,Q8U221.1,60.000,20,7,1,9,28,266,284,1.8,26.2,80.00
NP_963517.1,Q9V011.1,55.000,20,8,1,9,28,266,284,4.3,24.6,80.00
NP_963517.1,Q9V1H5.1,46.429,28,13,1,11,38,189,214,5.4,24.3,57.14
NP_963518.1,O58832.1,28.571,294,189,7,2,284,21,304,2.95e-32,118,50.34
NP_963519.1,Q5JJG2.1,66.000,50,17,0,18,67,6,55,6.26e-18,66.2,80.00
NP_963519.1,P62012.1,66.000,50,17,0,18,67,6,55,8.79e-18,65.9,80.00
NP_963519.1,Q8U013.1,66.000,50,17,0,18,67,6,55,1.72e-17,65.1,78.00
NP_963520.1,P42180.2,43.571,140,74,2,4,138,2,141,4.43e-31,105,66.43
NP_963520.1,Q9V159.1,44.056,143,69,4,4,138,2,141,2.55e-30,103,65.03
NP_963520.1,O59256.1,44.056,143,69,4,4,138,2,141,3.10e-30,102,65.03
NP_963520.1,O59309.2,31.655,139,91,2,4,138,3,141,2.94e-20,77.4,64.75
NP_963520.1,Q9V1E5.1,30.935,139,92,2,4,138,2,140,7.39e-20,76.3,64.03
NP_963520.1,Q8U067.1,35.714,126,80,1,4,128,3,128,1.49e-19,75.5,62.70
NP_963520.1,Q8U0P3.1,30.657,137,91,2,2,134,3,139,1.05e-18,73.6,60.58
NP_963520.1,O57880.1,29.060,117,82,1,4,119,12,128,3.52e-15,64.7,58.97
NP_963520.1,Q9V2D7.1,27.966,118,84,1,3,119,11,128,1.24e-14,63.2,58.47
NP_963520.1,Q9V029.1,27.193,114,75,1,2,107,4,117,9.74e-08,44.7,49.12
NP_963520.1,Q8U2H1.1,32.394,71,48,0,3,73,5,75,4.77e-07,42.7,64.79
NP_963520.1,O58741.1,24.823,141,91,3,4,130,6,145,1.01e-06,42.0,47.52
NP_963521.1,Q9V2G1.1,32.558,258,118,6,4,257,87,292,3.23e-30,112,50.00
NP_963521.1,Q9V0Q0.1,45.185,135,72,2,21,154,105,238,1.57e-27,105,63.70
NP_963522.1,Q5JJ31.1,39.193,967,498,25,2,937,10,917,0.0,595,57.50
NP_963522.1,Q5JJ31.1,38.028,71,40,1,909,975,949,1019,0.006,36.6,49.30
NP_963522.1,P46214.2,38.438,973,503,28,2,940,10,920,0.0,590,57.97
NP_963522.1,P46214.2,25.941,239,151,7,744,972,794,1016,0.001,38.5,41.84
NP_963522.1,O58792.1,38.335,973,504,29,2,940,10,920,0.0,586,58.17
NP_963522.1,O58792.1,28.729,181,103,7,805,975,855,1019,7.16e-04,39.3,45.30
NP_963522.1,Q9V072.1,37.551,972,513,26,2,940,10,920,0.0,578,57.61
NP_963522.1,Q9V072.1,39.437,71,39,2,909,975,949,1019,0.002,38.1,52.11
NP_963522.1,Q8U409.1,30.913,482,262,13,2,475,6,424,5.37e-53,196,47.72
NP_963522.1,Q8U409.1,29.134,381,229,13,574,924,439,808,3.60e-32,131,51.71
NP_963522.1,Q9UY55.1,30.083,482,266,13,2,475,6,424,1.30e-51,192,47.51
NP_963522.1,Q9UY55.1,30.931,333,195,11,574,882,439,760,4.79e-32,130,51.95
NP_963522.1,O58052.2,30.083,482,266,13,2,475,6,424,3.30e-50,188,47.30
NP_963522.1,O58052.2,30.946,391,223,16,565,924,434,808,2.57e-32,131,52.17
NP_963522.1,Q5JGN7.1,28.298,470,272,11,14,476,15,426,1.20e-47,180,46.81
NP_963522.1,Q5JGN7.1,28.731,449,282,17,574,996,438,874,7.88e-29,120,49.67
NP_963522.1,O58698.1,27.755,245,159,8,607,850,596,823,2.64e-15,76.6,49.39
NP_963522.1,Q8NKR7.2,27.530,247,157,8,607,850,596,823,1.53e-14,74.3,48.18
NP_963522.1,Q9V0B9.1,26.721,247,159,8,607,850,596,823,5.11e-14,72.4,48.18
NP_963522.1,Q8U2E6.1,25.818,275,177,10,607,871,596,853,6.79e-13,68.9,48.36
NP_963522.1,B6YST9.1,25.993,277,174,10,607,871,596,853,2.58e-12,67.0,48.01
NP_963522.1,Q9UYV2.1,40.845,71,38,3,651,720,257,324,5.73e-08,52.4,66.20
NP_963522.1,B6YUQ3.1,42.254,71,37,3,651,720,257,324,7.47e-08,52.0,63.38
NP_963522.1,O58370.1,39.437,71,39,3,651,720,257,324,1.22e-07,51.2,64.79
NP_963522.1,C5A739.1,40.845,71,38,3,651,720,257,324,1.52e-07,50.8,64.79
NP_963522.1,Q8U227.2,39.437,71,39,3,651,720,256,323,5.53e-07,49.3,64.79
NP_963522.1,Q5JD45.1,39.437,71,39,3,651,720,257,324,8.71e-07,48.5,63.38
NP_963522.1,Q9UZC8.1,66.667,12,4,0,574,585,441,452,5.4,26.6,75.00
NP_963522.1,O58687.1,66.667,12,4,0,574,585,440,451,5.5,26.6,75.00
NP_963522.1,P58301.1,77.778,9,2,0,574,582,443,451,7.4,26.2,88.89
NP_963523.1,Q8U440.1,38.983,59,34,1,7,65,4,60,4.25e-10,46.6,57.63
NP_963523.1,P62006.1,47.826,23,12,0,5,27,13,35,0.014,26.9,60.87
NP_963523.1,Q8U0V6.1,47.826,23,12,0,5,27,13,35,0.043,25.8,60.87
NP_963523.1,Q5JJD3.1,45.000,20,11,0,8,27,16,35,0.13,24.6,60.00
NP_963523.1,C5A241.1,40.000,20,12,0,8,27,16,35,0.22,23.9,60.00
NP_963523.1,B6YSR1.1,40.000,20,12,0,8,27,16,35,0.28,23.9,60.00
NP_963524.1,Q9V292.1,40.000,30,18,0,104,133,3,32,6.4,23.1,60.00
NP_963525.1,Q5JDW9.1,33.333,30,19,1,73,102,140,168,5.5,24.6,60.00
NP_963526.1,Q9V287.2,55.172,29,13,0,33,61,174,202,0.001,36.2,65.52
NP_963526.1,O57940.1,55.172,29,13,0,33,61,177,205,0.001,36.2,65.52
NP_963526.1,B6YXR2.1,55.172,29,13,0,33,61,176,204,0.001,36.2,65.52
NP_963526.1,Q5JHP1.1,57.895,19,8,0,33,51,46,64,0.67,27.7,68.42
NP_963528.1,B6YTR4.1,57.895,19,8,0,176,194,193,211,2.7,25.8,68.42
NP_963528.1,P56709.1,52.632,19,9,0,176,194,190,208,3.0,25.8,68.42
NP_963528.1,Q9HH07.1,57.895,19,8,0,176,194,190,208,3.2,25.4,68.42
NP_963528.1,Q9HHC4.2,52.632,19,9,0,176,194,190,208,3.5,25.4,68.42
NP_963530.1,O59487.2,27.941,68,46,1,25,89,46,113,0.002,33.9,55.88
NP_963530.1,Q8U2K7.1,34.483,87,43,4,12,88,259,341,0.009,32.0,49.43
NP_963530.1,Q8TH24.1,30.769,39,27,0,25,63,46,84,0.010,31.6,66.67
NP_963530.1,Q9V2G4.1,38.462,26,16,0,39,64,340,365,4.8,23.9,69.23
NP_963531.1,Q8U2E6.1,37.047,718,381,23,320,977,261,967,5.43e-117,378,54.87
NP_963531.1,Q8U2E6.1,48.214,224,109,4,2,219,34,256,8.58e-58,211,66.52
NP_963531.1,O58698.1,36.011,722,387,25,318,977,259,967,2.93e-112,365,55.26
NP_963531.1,O58698.1,47.321,224,111,4,2,219,34,256,1.19e-56,208,66.52
NP_963531.1,Q9V0B9.1,39.209,556,300,14,318,845,259,804,3.44e-111,363,58.09
NP_963531.1,Q9V0B9.1,49.107,224,107,4,2,219,34,256,1.90e-58,213,66.96
NP_963531.1,B6YST9.1,35.278,737,398,24,305,977,246,967,1.91e-110,360,53.73
NP_963531.1,B6YST9.1,46.429,224,113,4,2,219,34,256,1.43e-55,204,66.96
NP_963531.1,Q8NKR7.2,33.929,728,394,24,318,977,259,967,1.86e-107,352,53.43
NP_963531.1,Q8NKR7.2,48.214,224,109,4,2,219,34,256,4.07e-57,209,66.96
NP_963531.1,O58052.2,30.583,206,119,6,11,211,43,229,1.83e-20,93.2,48.54
NP_963531.1,Q9UY55.1,30.583,206,119,6,11,211,43,229,2.25e-20,93.2,48.54
NP_963531.1,Q8U409.1,29.612,206,121,6,11,211,43,229,4.35e-19,89.0,47.57
NP_963531.1,Q5JGN7.1,27.670,206,125,6,11,211,43,229,4.92e-18,85.5,47.09
NP_963531.1,O58792.1,25.792,221,150,7,3,218,41,252,7.91e-13,68.6,48.42
NP_963531.1,O58792.1,23.077,520,306,24,468,911,368,869,1.54e-09,57.8,40.38
NP_963531.1,Q5JJ31.1,26.126,222,148,8,3,218,41,252,1.11e-12,68.2,48.20
NP_963531.1,Q5JJ31.1,26.014,296,181,13,468,731,368,657,5.40e-10,59.3,42.23
NP_963531.1,Q9V072.1,24.887,221,152,7,3,218,41,252,2.76e-12,67.0,48.42
NP_963531.1,Q9V072.1,24.385,447,253,21,468,845,368,798,7.79e-11,62.0,40.49
NP_963531.1,P46214.2,24.091,220,153,7,3,217,41,251,6.19e-12,65.9,48.18
NP_963531.1,P46214.2,24.769,432,251,21,468,855,368,769,4.41e-10,59.7,41.20
NP_963531.1,Q5JD45.1,33.735,166,90,6,654,815,222,371,3.23e-10,59.7,47.59
NP_963531.1,Q5JD45.1,34.211,76,48,2,11,85,31,105,4.95e-04,39.7,50.00
NP_963531.1,Q9UYV2.1,46.479,71,37,1,654,724,222,291,8.92e-10,58.2,56.34
NP_963531.1,C5A739.1,43.662,71,39,1,654,724,222,291,3.98e-09,55.8,56.34
NP_963531.1,C5A739.1,34.211,76,48,2,11,85,31,105,3.14e-04,40.4,51.32
NP_963531.1,Q8U221.1,46.429,56,29,1,1,55,1,56,4.57e-09,56.2,62.50
NP_963531.1,Q9V011.1,43.548,62,34,1,1,61,1,62,5.01e-09,56.2,59.68
NP_963531.1,O58721.1,43.548,62,34,1,1,61,1,62,5.37e-09,55.8,59.68
NP_963531.1,Q5JDZ7.1,43.548,62,34,1,1,61,1,62,7.51e-09,55.5,59.68
NP_963531.1,O58370.1,43.662,71,39,1,654,724,222,291,1.20e-08,54.3,53.52
NP_963531.1,O58370.1,30.714,140,72,3,11,150,31,145,5.67e-06,45.8,41.43
NP_963531.1,B6YUN0.1,41.935,62,35,1,1,61,1,62,2.49e-08,53.9,59.68
